629.6971,3.119817
630.5092,3.71014
630.477,4.582819
630.4931,4.14648
630.5149,3.556139
630.5301,3.145466
631.381,2.683442
631.401,2.144435
630.5889,1.554112
630.605,1.117773
630.6136,0.8867697
631.4493,0.8354179
633.951,0.8353648
634.7849,0.8353471
635.6113,1.040665
635.6056,1.194667
636.43,1.45132
636.4119,1.938993
636.4309,1.425653
637.2752,1.143298
637.2828,0.9379621
637.2885,0.7839602
638.9592,0.7069232
642.2966,0.6555187
643.1315,0.6298339
644.7983,0.6554655
645.6312,0.6811144
646.4623,0.7580979
646.4595,0.835099
647.2971,0.7324131
648.1329,0.6810613
648.1376,0.5527264
651.4656,0.7579916
652.2986,0.783641
653.9635,0.8606067
654.8003,0.7835878
654.805,0.655253
654.8069,0.6039189
655.637,0.706569
655.6323,0.8349042
657.3038,0.7322006
658.9745,0.6551644
659.8102,0.6038126
663.1459,0.6037417
665.6456,0.6550227
668.1492,0.6036354
670.6509,0.6035823
672.3187,0.6035469
673.9865,0.6035115
676.4891,0.5777913
678.1569,0.5777558
679.8246,0.5777204
681.4924,0.577685
682.3216,0.7060021
681.4849,0.783021
683.146,0.9626545
683.1384,1.16799
683.1318,1.347659
683.9713,1.19364
683.978,1.01397
683.9846,0.8343015
684.8214,0.7572831
685.6496,0.9112673
685.6439,1.06527
687.306,1.219236
687.3116,1.065234
687.3155,0.962566
686.4863,0.8342484
686.4901,0.7315806
686.4929,0.6545799
688.1589,0.7058781
689.8248,0.7571768
691.4906,0.8084755
691.4897,0.8341421
692.3217,0.8854585
692.3179,0.9881267
693.1556,0.8854408
693.1584,0.80844
693.9894,0.8854231
694.8186,1.01374
694.8176,1.039407
695.6581,0.8597206
696.494,0.8083692
696.4968,0.731368
697.325,0.8853522
698.1561,0.9623356
698.1589,0.8853345
698.1627,0.7826667
698.9985,0.7313149
698.9995,0.7056478
698.9976,0.7569819
700.6625,0.8339472
700.6587,0.9366155
701.4983,0.7825959
701.5012,0.7055947
701.5049,0.6029265
704.0066,0.6028733
704.8367,0.7055238
704.8329,0.8081921
706.5045,0.7054884
706.5045,0.7054884
707.3384,0.7054707
709.0052,0.7311023
709.0081,0.6541012
710.6777,0.6027316
711.5126,0.5770469
713.1785,0.6283455
714.0114,0.6539949
714.8425,0.7309783
714.8444,0.6796438
717.346,0.6795906
718.1818,0.6282393
719.0167,0.6025545
721.5193,0.5768343
722.3513,0.6281507
723.1824,0.7051337
723.1766,0.859136
723.1682,1.090139
723.1596,1.321142
723.152,1.526478
723.1463,1.68048
723.1719,0.9874713
723.1785,0.8078023
723.1814,0.7308007
724.8482,0.7564324
726.5132,0.8333981
726.5027,1.115735
726.4951,1.321071
726.4904,1.449407
725.6442,1.783095
727.3034,2.014063
728.125,2.347716
728.1202,2.476051
728.9684,2.091028
728.9855,1.629022
728.9949,1.372352
728.1743,1.013032
728.1781,0.9103639
729.011,0.9360132
729.8383,1.115664
729.8307,1.321
731.4919,1.500634
731.4871,1.628969
732.3192,1.680285
733.1653,1.346596
734.004,1.218244
734.0078,1.115576
735.667,1.346543
737.3282,1.526177
737.3243,1.628845
737.3196,1.75718
733.9793,1.885586
733.9841,1.757251
733.1606,1.474932
734.0012,1.295245
734.8398,1.166892
738.1554,1.705828
739.8308,1.500457
736.5104,1.089856
736.5161,0.9358538
736.5018,1.320858
737.3376,1.269507
738.1697,1.320823
739.8346,1.397789
740.6808,1.0641
740.6884,0.8587636
740.6903,0.80743
742.361,0.7303934
744.0269,0.781692
743.1891,0.8843775
743.1863,0.9613791
743.1844,1.012713
744.024,0.8586928
745.6965,0.7303225
745.6993,0.6533217
747.3596,0.8586219
747.3548,0.9869576
747.35,1.115292
748.1802,1.217942
749.0235,0.9612551
749.8612,0.8585688
750.6999,0.7302162
750.7037,0.6275485
752.3648,0.807182
752.3582,0.9868513
753.1854,1.166502
753.1788,1.346171
753.1731,1.500173
753.1807,1.294837
753.1883,1.089501
753.1949,0.909832
752.3667,0.7558479
754.8712,0.6787935
756.5333,0.83276
757.3605,1.012412
757.3539,1.192081
758.1926,1.063728
758.1992,0.8840587
759.8708,0.7813555
759.8737,0.7043543
760.7094,0.6530029
760.7133,0.5503347
762.3753,0.7043012
762.3706,0.832636
762.3687,0.8839701
763.2083,0.7299505
764.8789,0.6529143
765.7109,0.7042303
766.5419,0.7812138
767.3777,0.729862
767.3806,0.6528612
769.0417,0.8324943
770.7048,0.9607942
770.699,1.114797
770.6915,1.320132
770.6772,1.705137
771.495,2.141458
771.4808,2.526464
771.4675,2.885802
771.4532,3.270807
772.2824,3.399125
771.476,2.654799
772.3242,2.269776
773.1666,2.038755
773.1742,1.833419
773.179,1.705084
773.1865,1.499748
773.1932,1.320079
773.1989,1.166077
774.0394,0.9863904
774.8382,1.936052
774.8173,2.500726
775.6332,2.988381
776.4842,2.526357
776.5117,1.782015
775.7091,0.9350208
777.2982,3.065347
778.1083,3.707004
777.2507,4.348697
778.0599,5.016022
777.2042,5.60638
777.1814,6.222388
777.1625,6.735728
777.1539,6.966731
778.9137,4.476997
778.1244,3.270665
777.3266,2.295337
777.3351,2.064334
779.8311,2.218283
779.8387,2.012946
779.8444,1.858944
779.851,1.679275
779.8539,1.602274
781.5121,1.858909
782.329,2.320897
782.3223,2.500566
783.1686,2.166877
783.1743,2.012876
782.3489,1.781891
783.1904,1.576536
783.1989,1.345533
783.2075,1.11453
784.0461,0.9861778
784.8601,1.525167
784.8468,1.884505
784.8307,2.320844
784.8174,2.680182
785.6399,2.988169
786.4662,3.193487
786.4833,2.731481
786.4927,2.474811
786.5013,2.243808
786.5089,2.038472
787.3438,2.012787
788.171,2.192438
789.8473,1.9614
789.8521,1.833065
790.6869,1.80738
791.498,2.423371
791.4819,2.85971
792.2939,3.450033
792.3243,2.628689
792.3405,2.19235
792.3499,1.93568
790.6964,1.55071
790.7059,1.29404
790.7153,1.03737
792.3557,1.781678
794.0272,1.678974
794.0348,1.473638
795.7101,1.268267
796.5365,1.473585
796.5289,1.678921
796.5185,1.961258
796.5099,2.192261
796.5194,1.935591
797.3609,1.730237
797.3637,1.653236
798.2024,1.524884
799.8521,2.012521
799.8369,2.423194
800.6984,1.678832
800.704,1.52483
801.5436,1.370811
801.5493,1.216808
801.555,1.062806
801.5588,0.9601387
803.2095,1.422109
803.1981,1.730113
803.1906,1.93545
802.3528,2.038135
804.0425,1.447759
804.051,1.216755
804.8925,1.011402
806.5536,1.191035
806.548,1.345037
807.3942,1.011348
807.3998,0.8573465
808.2366,0.7803277
809.9006,0.8829604
809.8968,0.9856287
811.5703,0.8315909
812.408,0.728905
814.072,0.8315374
814.9039,0.8828542
815.7435,0.7288342
817.4142,0.651798
819.0791,0.7287633
820.7469,0.7287279
822.4147,0.7286924
824.0834,0.7029899
824.9144,0.7799734
825.7493,0.7542886
826.5841,0.7286038
827.4124,0.882588
827.4057,1.062257
827.3972,1.29326
827.3848,1.626932
828.2064,1.960585
828.2017,2.08892
828.1921,2.34559
829.0175,2.576576
829.0061,2.884579
829.8334,3.064231
829.8486,2.653558
829.8657,2.191552
830.7062,2.011865
831.5533,1.65251
831.5638,1.370173
831.5704,1.190504
833.2429,1.062133
833.2496,0.8824641
834.0873,0.7797785
834.0673,1.318785
834.0569,1.601123
834.0446,1.934794
834.0332,2.242798
834.0237,2.499468
834.0132,2.781805
834,3.141143
833.9896,3.42348
833.98,3.680151
834.8016,4.013803
834.7883,4.373142
834.776,4.706813
834.7703,4.860815
835.6478,3.680115
835.6678,3.141108
835.6858,2.653435
835.6953,2.396765
837.3716,2.165726
836.5435,2.011741
837.383,1.857722
837.3887,1.70372
837.3934,1.575385
837.4029,1.318714
838.2435,1.139028
838.2302,1.498366
839.0612,1.57535
839.0555,1.729352
840.7177,1.883318
840.7091,2.114321
839.8647,2.396676
839.8544,2.679013
839.8448,2.935683
839.8372,3.141019
839.8315,3.295021
840.6778,2.961332
840.6873,2.704662
840.6987,2.396658
840.7043,2.242656
841.5439,2.088636
843.2013,2.370938
844.8615,2.576239
844.8577,2.678907
844.8491,2.90991
844.8387,3.192247
843.9877,3.65427
845.6508,3.78257
847.3433,3.115192
847.3537,2.832855
847.3641,2.550518
848.2047,2.370832
848.2131,2.139828
848.2245,1.831824
848.235,1.549487
848.2407,1.395485
848.2454,1.267151
848.2521,1.087482
848.2587,0.9078122
849.0793,1.267133
849.0736,1.421135
851.5706,1.549416
852.3978,1.729068
852.3912,1.908737
852.3864,2.037072
852.3959,1.780402
852.4035,1.575066
852.4101,1.395397
852.4149,1.267062
852.4186,1.164394
852.4244,1.010391
853.264,0.8563719
854.0912,1.036023
854.9194,1.190008
854.9166,1.267009
854.9119,1.395344
855.7533,1.18999
855.7562,1.112989
857.4268,1.035952
857.4344,0.8306162
859.0965,0.9845831
860.7595,1.112882
861.5877,1.266867
861.583,1.395202
861.5754,1.600538
861.5668,1.831541
861.5593,2.036877
861.5526,2.216546
861.5384,2.601551
861.5308,2.806887
862.3524,3.140541
862.341,3.448545
863.1654,3.705197
863.985,4.090185
862.3116,4.244222
863.1388,4.423873
863.1293,4.680543
862.2812,5.065566
863.1075,5.270885
863.1009,5.450553
863.1085,5.245217
863.949,5.065531
863.9566,4.860195
863.9651,4.629191
863.9698,4.500856
863.9775,4.29552
863.985,4.090185
864.8284,3.833497
864.836,3.62816
864.8455,3.371491
864.8531,3.166154
864.8588,3.012152
864.8644,2.858151
864.8702,2.704148
864.042,2.550164
864.8844,2.319143
864.892,2.113807
864.0676,1.857155
864.91,1.626134
864.9166,1.446465
864.9224,1.292463
868.1915,3.089083
868.1811,3.37142
867.3367,3.653774
867.3244,3.987445
868.1479,4.269765
868.1384,4.526435
867.295,4.783123
868.1555,4.064429
869.0084,3.551071
869.0178,3.294401
869.8669,2.883711
869.0491,2.44739
869.8953,2.113701
869.9067,1.805697
870.7491,1.574676
870.7567,1.36934
870.7634,1.189671
871.5973,1.189653
871.5992,1.138319
871.6021,1.061318
871.6049,0.9843174
872.4406,0.9329656
873.2755,0.9072809
875.7753,0.9585618
875.7696,1.112564
875.7629,1.292233
876.5902,1.471884
876.5836,1.651553
876.577,1.831222
876.5703,2.010891
876.5637,2.19056
876.5494,2.575566
876.539,2.857902
876.5276,3.165906
876.5153,3.499578
876.5058,3.756248
876.4982,3.961584
876.4887,4.218254
876.4802,4.449257
876.4726,4.654593
878.1679,3.910214
878.183,3.499542
878.1964,3.140204
878.2059,2.883534
878.2153,2.626864
878.2305,2.216192
878.2352,2.087857
878.2409,1.933855
879.0795,1.805502
880.7531,1.651464
881.5926,1.497445
881.5974,1.36911
881.603,1.215107
882.4417,1.086755
883.2661,1.343407
884.0915,1.574393
884.0858,1.728395
884.0763,1.985065
884.0677,2.216068
884.0583,2.472738
884.0469,2.780742
883.2006,3.114431
883.1902,3.396768
883.1807,3.653438
883.1702,3.935775
883.1617,4.166778
883.1522,4.423448
883.1437,4.654451
883.1323,4.962455
883.1228,5.219125
883.1133,5.475795
883.1019,5.783798
883.9264,6.040451
883.9662,4.962438
883.9871,4.397763
884.0023,3.987091
884.0127,3.704754
884.0175,3.576419
884.025,3.371083
884.8655,3.191396
884.8722,3.011727
884.876,2.909059
884.8845,2.678056
884.8912,2.498387
884.8959,2.370052
886.5713,2.16468
887.4128,1.959327
887.4185,1.805324
887.4213,1.728324
887.4213,1.728324
888.2543,1.753973
889.0854,1.830956
889.9155,1.933607
891.5785,2.061906
891.5718,2.241575
891.5662,2.395577
890.7228,2.652265
890.7161,2.831934
890.7095,3.011603
889.8642,3.319625
890.6915,3.499276
889.8519,3.653296
889.8661,3.268291
889.8765,2.985954
889.0502,2.780636
889.8889,2.652283
889.8926,2.549615
892.399,2.421227
892.4048,2.267225
890.7151,2.857601
892.363,3.396573
892.3488,3.781578
892.3402,4.012581
892.3592,3.499241
892.3716,3.16557
894.0497,2.883197
894.0593,2.626527
894.0697,2.34419
894.916,2.010501
894.9254,1.753831
894.933,1.548495
894.9396,1.368826
894.9464,1.189157
